Unnamed: 0,file_name,text,text_clean,attribute,feature
705,65b84edd-4190-47d2-b0a9-0d1bfd70dd65.jpg,.. ч HAIL Ь/А УНЕРГ.ДРАИВ МИ ОРИДЖИНАЛ ГАЗ.Ж/Ь 0. 13971 rll ~~. _x000C_,.. ч HAIL ЬА УНЕРГ.ДРАИВ МИ ОРИДЖИНАЛ ГАЗ.ЖЬ 0. 13971 rll . _x000C_,1,1
706,660c11d6-a9e0-427f-b13d-ac4c6e6d9129.jpg,"| ° “ОНфеть, TOFFIFEE = _x000C_",  ОНфеть TOFFIFEE  _x000C_,1,1
707,667a2057-6e98-4cdb-b42a-8a72104cd148.jpg,EE S*'S<S<=— OO — HULLO КУРИНК))! | ВОЛЖАНИН СЕ ТОН |  88*)') _x000C_,EE SSS OO  HULLO КУРИНК  ВОЛЖАНИН СЕ ТОН   88 _x000C_,1,1
709,6684c436-e8cd-4665-9ded-eb66d35dc90d.jpg,Ямца КРАСНАЯ ЦЕНА 10шт ey Ppememe ст ROG we C1 _x000C_,Ямца КРАСНАЯ ЦЕНА 10шт ey Ppememe ст ROG we C1 _x000C_,1,1
710,66a2f8c4-3b3e-4457-8a40-3f2d58f64209.jpg,КОНФЕТЫ TOFFIFEE KOP 125° 240” BW. _x000C_,КОНФЕТЫ TOFFIFEE KOP 125 240 BW. _x000C_,1,1
715,67e21bca-8f1c-40be-8cf3-13b18eedc183.jpg,— Пиво СТАРЫЙ МЕЛЬНИК |‘ О-43л ВАО CO ЕН бя А КА с нест Atm oe _x000C_, Пиво СТАРЫЙ МЕЛЬНИК  О43л ВАО CO ЕН бя А КА с нест Atm oe _x000C_,1,1
720,68626048-3c78-4ca1-95f8-848e042ac2da.jpg,"'________7_._.__—__—___""___—___-- HEINZ КЕТЧУП ТОМАТНЫЙ 320г _x000C_",7.. HEINZ КЕТЧУП ТОМАТНЫЙ 320г _x000C_,1,1
721,6876d16f-db57-446d-b41c-101b5c61d276.jpg,— roux cep — ТЕЕЕ ПРОСТОКВАШИНО 930r 2.3% _x000C_, roux cep  ТЕЕЕ ПРОСТОКВАШИНО 930r 2.3 _x000C_,1,1
724,6898b7a1-c46d-4531-9187-cf891a503f6e.jpg,"uO"" Onunw SNICKERS SUPER ВОг ‘ _x000C_",uO Onunw SNICKERS SUPER ВОг  _x000C_,1,1
725,689c1713-b23b-4c4c-ba71-dfbddaab671d.jpg,Пиво светлое . Балтика 3 4.BY 4600682200451 x/6 OO 4e roe ‚В% ' 101599518 Г Г DTV 19 4/ А\ . _x000C_,Пиво светлое . Балтика 3 4.BY 4600682200451 x6 OO 4e roe В  101599518 Г Г DTV 19 4 А . _x000C_,1,1
726,68e6e740-a54a-4291-934a-029598eaae3a.jpg,Щ Чипсы | 10 «а то‹‚:ельньсе gis 4691) 88050535 Cueva а зелень п 101436575 йМ м з вез _x000C_,Щ Чипсы  10 а тоельньсе gis 4691 88050535 Cueva а зелень п 101436575 йМ м з вез _x000C_,1,1
737,6a75c92a-0e27-4764-a1f3-6c1252c250f6.jpg,"Вввоижллоложололалиляаюалолааялаюолрлялиоаеьнь — Виски ВИЛЬЯМ ЛОУСОНС O 7p . L409, _x000C_",Вввоижллоложололалиляаюалолааялаюолрлялиоаеьнь  Виски ВИЛЬЯМ ЛОУСОНС O 7p . L409 _x000C_,1,1
738,6a9edfe9-37b8-4605-aead-6ee8491cecc1.jpg,| Пиво СТАРЫЯ МЕЛЬНИК 0.45n a _x000C_, Пиво СТАРЫЯ МЕЛЬНИК 0.45n a _x000C_,1,1
739,6ab4a327-4c55-41c3-90f6-99988f712cb8.jpg,'О^ MAPTHH Bb Stic Bs ! | Genny Сладкий _x000C_,О MAPTHH Bb Stic Bs   Genny Сладкий _x000C_,1,1
742,6aed11a4-2b90-4b4d-b549-6cd0601eccab.jpg,‚ - — Яйца КРАСНАЯ ЦЕНА ' и ы и ay. куремые от2левые СЭ _x000C_,   Яйца КРАСНАЯ ЦЕНА  и ы и ay. куремые от2левые СЭ _x000C_,1,1
744,6b0d40c7-d722-4639-b5a9-f3bc9fc0c0fd.jpg,93M Сметана — Щ | ПРОСТОКВАШИНО 300r | ‘5% _x000C_,93M Сметана  Щ  ПРОСТОКВАШИНО 300r  5 _x000C_,1,1
754,6c4e1458-1e31-4d13-8227-863f5ef585de.jpg,— ‚ Вино АПСНЫ 0.757 Сна красное полусладкое ординарное . } _x000C_,  Вино АПСНЫ 0.757 Сна красное полусладкое ординарное .  _x000C_,1,1
755,6c54ffdf-ebe8-4418-8f80-89e1fb1cda05.jpg,а конфет Мерси Асооёд‹ шоколддкгсс 40440090119 К/У Г. то000021 308 Р ° сом ю) 6) ‚ . veto ay: 449 aves В ь4 _x000C_,а конфет Мерси Асооёд шоколддкгсс 40440090119 КУ Г. то000021 308 Р  сом ю 6  . veto ay 449 aves В ь4 _x000C_,1,1
758,6cfc2749-8759-4756-8b6e-0bd959530690.jpg,! MERC! КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ _x000C_, MERC КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ _x000C_,1,1
759,6d247b50-54c4-4b36-be96-931cfb87e92e.jpg,"— Пиво светлое ВОН Еа аедиое о о о4800882200451 к/ ВОа ое 4, _x000C_", Пиво светлое ВОН Еа аедиое о о о4800882200451 к ВОа ое 4 _x000C_,1,1
760,6d2a48d7-e043-4f30-862f-64e35f1f3aa8.jpg,| cBaTon ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ | _x000C_, cBaTon ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ  _x000C_,1,1
763,6d8d9fc1-3f18-4cda-8acf-4668c72c5290.jpg,"TTT, Cee 53MK КЕФИР ПРОСТОКВАШИНО ' КЛАССИЧ.3,2% 930г 5 _x000C_",TTT Cee 53MK КЕФИР ПРОСТОКВАШИНО  КЛАССИЧ.32 930г 5 _x000C_,1,1
765,6e0aeb69-01f5-4037-a53a-b366dc7c4a0b.jpg,— 1 “гзмж сметано дом.в №‘ ь ДЕРЕВИЕ 300F  | 15% 7 ——m hr _x000C_, 1 гзмж сметано дом.в  ь ДЕРЕВИЕ 300F   15 7 m hr _x000C_,1,1
769,6e94025c-0003-45b3-be2d-f3c28f7f5ee1.jpg,В Ann БАЛТИКА hws КЛАССИЧЕСК © иВО 18% ж/б 0 467 оо . _x000C_,В Ann БАЛТИКА hws КЛАССИЧЕСК  иВО 18 жб 0 467 оо . _x000C_,1,1
770,6ea362d9-e795-4168-a6d6-9bef8acf4634.jpg,",-’н.Апиток MARTINI BIANCO ver anORWT ‚ BE/IBIA СЛАДКИИ 0.5/1 Breer | (ATAAKD)  In am _x000C_",н.Апиток MARTINI BIANCO ver anORWT  BEIBIA СЛАДКИИ 0.51 Breer  ATAAKD  In am _x000C_,1,1
772,6ec2da5b-0753-45ac-950f-3d3ef13c14d2.jpg,ae Чипсы LAYS 140г без акции из нат.карт.со BKYCOM краба ' meer _x000C_,ae Чипсы LAYS 140г без акции из нат.карт.со BKYCOM краба  meer _x000C_,1,1
773,6ecb82ab-9453-42e1-a8ac-d5327ab330c1.jpg,ES | Яйца КРАСНАЯ ЦЕНД 1Оцуу _x000C_,ES  Яйца КРАСНАЯ ЦЕНД 1Оцуу _x000C_,1,1
777,6ff4a081-387f-4283-80dd-338eaf87cea7.jpg,— мВО БАЛТИКА КЛАССИЧ.Н*З 0.45” _x000C_, мВО БАЛТИКА КЛАССИЧ.НЗ 0.45 _x000C_,1,1
779,70218bf6-fa10-41e3-87e9-9d30472826eb.jpg,"_ вапииииниалллиллиллллННННОНОЛОЛЕЕОЫ DRIVE ME HANWTOK ЭНЕРГЕТ ОРИГИНАЛЬНЫЙ ГАЗ 0,440/1 _x000C_", вапииииниалллиллиллллННННОНОЛОЛЕЕОЫ DRIVE ME HANWTOK ЭНЕРГЕТ ОРИГИНАЛЬНЫЙ ГАЗ 04401 _x000C_,1,1
783,70c198fc-8f01-4de9-b016-b945134cc969.jpg,‚ ‚ a са —  С ЧИПСЫ LAYS СМЕТАНА И 1 ЗЕЛЕНЬ 2257 | _x000C_,  a са   С ЧИПСЫ LAYS СМЕТАНА И 1 ЗЕЛЕНЬ 2257  _x000C_,1,1
786,70e20602-299f-4015-be27-392be1808354.jpg,ааы LAYS 14Ог al _x000C_,ааы LAYS 14Ог al _x000C_,1,1
788,71105a08-5336-4b01-b7db-edc1bb52a003.jpg,CHOCO РЕ ПЕЧЕНЬЕ В ЩОКОЛАДЮИ | ГЛАЗУРИ ЗбогГрР _x000C_,CHOCO РЕ ПЕЧЕНЬЕ В ЩОКОЛАДЮИ  ГЛАЗУРИ ЗбогГрР _x000C_,1,1
792,7173687b-143a-4b9d-b036-71b64b9883f6.jpg,"— _ч — а — КО Щ  mi R255 FRAN ty fise%.:: ir a - : пРиродная  я, пмтьевая газиров.лл/б  -Й zz le _x000C_", ч  а  КО Щ  mi R255 FRAN ty fise. ir a   пРиродная  я пмтьевая газиров.ллб  Й zz le _x000C_,1,1
795,71f9f582-f3f3-4684-ac38-8d43e07a2c29.jpg,"БЛАГОДЕЙ КВАС трддиционньпй 1,5/1 _x000C_",БЛАГОДЕЙ КВАС трддиционньпй 151 _x000C_,1,1
800,72b05b20-31d1-4376-a98f-aa9032dc51d1.jpg,"| 5OTOnU, SNICKERS SUPER 8Or — чар Эке _x000C_", 5OTOnU SNICKERS SUPER 8Or  чар Эке _x000C_,1,1
804,73671a64-23ae-4390-8a64-e22610243d29.jpg,"| БЗМЖ Кефир ПРОСТСОКВАШИНО 930r "" _x000C_", БЗМЖ Кефир ПРОСТСОКВАШИНО 930r  _x000C_,1,1
805,73760936-2541-46bc-a0d2-d5bc4f1ee762.jpg,EDIE Oe 'Напиток ДОБРЫЙ KONA tp a ©. Элк.аром. O3.11D7 _x000C_,EDIE Oe Напиток ДОБРЫЙ KONA tp a . Элк.аром. O3.11D7 _x000C_,1,1
807,73b1507a-5f26-4a84-9afb-fa808cc768ea.jpg,-— нн оннн оее н — = - =е 2е . - . . - - . [ _ CpATOH ИСТОЧНИК ПИТЬЕВАЯ ВОДА ГАЗ _x000C_, нн оннн оее н    е 2е .  . .   .   CpATOH ИСТОЧНИК ПИТЬЕВАЯ ВОДА ГАЗ _x000C_,1,1
815,74bb82a5-cbb6-4e7c-9369-d9ba873afd83.jpg,'Кпс РУССКИЙ УЗОР 157 dun nacr | _x000C_,Кпс РУССКИЙ УЗОР 157 dun nacr  _x000C_,1,1
818,74e72e7e-d2a4-4c37-aa45-ac84d6843db1.jpg,‚'Пиао БАЛТИКА і‹НАссйч.мяз 0.45n ВШ ісвет.ж‚/б 4 8% | _x000C_,Пиао БАЛТИКА НАссйч.мяз 0.45n ВШ свет.жб 4 8  _x000C_,1,1
819,74ff229b-d9ad-41c9-b663-d9d8adcb23c0.jpg,Па ИГа эй а Г @ т Р ЗМ Сметоно ПРОСТОКВАШИНОГ — т ЗООг ' _x000C_,Па ИГа эй а Г  т Р ЗМ Сметоно ПРОСТОКВАШИНОГ  т ЗООг  _x000C_,1,1
820,75082e8d-14e3-4db8-8464-08f6c8db90e3.jpg,_ ПРОСТОКВАШИНО ПК as CMETAHA 15% 300F ПЛ/ CT MONGHEHOPC mPa (ДАНОН) _x000C_, ПРОСТОКВАШИНО ПК as CMETAHA 15 300F ПЛ CT MONGHEHOPC mPa ДАНОН _x000C_,1,1
826,7558119d-4088-4183-9804-d58d410170e1.jpg,"НАПИТОК ЭНЕРГ.ДРАИВ'МИ Б/А ГАЗ.НИТРО БУСТ 0,449Л : _x000C_",НАПИТОК ЭНЕРГ.ДРАИВМИ БА ГАЗ.НИТРО БУСТ 0449Л  _x000C_,1,1
829,75ad2826-05f4-419e-b209-199cabdcd3eb.jpg,—— Конфеты YOFFIFEE 125г | _x000C_, Конфеты YOFFIFEE 125г  _x000C_,1,1
830,75d86c2a-15ff-4c4a-9466-fb853d18bcfa.jpg,ПИВО БАЛТИКА №3 КЛАССИЧЕСК. — Е СВ.АЛК.4.8% Ж/Б 0.45/ ; _x000C_,ПИВО БАЛТИКА 3 КЛАССИЧЕСК.  Е СВ.АЛК.4.8 ЖБ 0.45  _x000C_,1,1
832,75f5da3a-fbaa-4fd5-a475-f1130a1ab3e5.jpg,ВОДА ПИТЬЕВАЯ Cay Tow ACTOYHMK HAAS ПИЫ 1 yy fe Mt}? _x000C_,ВОДА ПИТЬЕВАЯ Cay Tow ACTOYHMK HAAS ПИЫ 1 yy fe Mt _x000C_,1,1
842,76a052e8-bd6b-48a9-b791-4ed14e3864f1.jpg,"DRIVE ME НАПИТОК ЭНЕРГЕТ ОРИГИНАЛЬНЫЙ ГАЗ 0,449Л _x000C_",DRIVE ME НАПИТОК ЭНЕРГЕТ ОРИГИНАЛЬНЫЙ ГАЗ 0449Л _x000C_,1,1
845,76f637c6-0868-4e73-8b44-5b9bfb43b06c.jpg,1С4 САХАР- ПЕСОК БЕЛЫЙ й — КРИСТАЛЛИЧЕСКИЙ ФАС KI _x000C_,1С4 САХАР ПЕСОК БЕЛЫЙ й  КРИСТАЛЛИЧЕСКИЙ ФАС KI _x000C_,1,1
849,775eae56-9ed3-459e-ab11-a58da8f8cbf6.jpg,"\ WRF  ———O”  ‘Аолатох ADRENALINE RUSH 0,449n il vas a Cay et Oe Pot _x000C_", WRF  O  Аолатох ADRENALINE RUSH 0449n il vas a Cay et Oe Pot _x000C_,1,1
850,77652601-2c82-45b8-aa93-a533bc8f0884.jpg,ЯИЦО СТОЛОВОЕ с110ШТ BOKC —— a в _x000C_,ЯИЦО СТОЛОВОЕ с110ШТ BOKC  a в _x000C_,1,1
851,777108e5-9593-464f-97c0-6d5b8ed70b52.jpg,НАП&1Т00‹ ЭНЕРГ.дРдИВ МИ Б д ГАЗ НИТРО БУСТо 139 Л _x000C_,НАП1Т00 ЭНЕРГ.дРдИВ МИ Б д ГАЗ НИТРО БУСТо 139 Л _x000C_,1,1
853,788ffc9e-0048-4f2f-ad5a-d3d8d607f2ab.jpg,"Se | Чипсы, LAYS КРАБ 140/150Г _x000C_",Se  Чипсы LAYS КРАБ 140150Г _x000C_,1,1
854,789b5d7b-7214-49fc-ba9c-c7b36d5be87a.jpg,"| ПЕЧЕНЬЕ ПРОСЛ.ГЛАЗИРОВАННОЕ ' ЛОТТЕ ЧОКОПАЙ 336Г \° 179% = mm >, Ap, Ba ы _x000C_", ПЕЧЕНЬЕ ПРОСЛ.ГЛАЗИРОВАННОЕ  ЛОТТЕ ЧОКОПАЙ 336Г  179  mm  Ap Ba ы _x000C_,1,1
859,79f4e79b-d37f-4d64-9351-58f9d1532b73.jpg,"У | HASOP ШОКОЛАДНЫХ КОНФЕТ | Я9Й МЕРСИ МОЛОЧНЫЙ 250Г | | KTVB APYSEM reo 509% « ш i ~~ ~~ Vy, Fy Fr ! _x000C_",У  HASOP ШОКОЛАДНЫХ КОНФЕТ  Я9Й МЕРСИ МОЛОЧНЫЙ 250Г   KTVB APYSEM reo 509  ш i   Vy Fy Fr  _x000C_,1,1
860,7a057032-d7e0-4ed7-ba16-c4b481143d20.jpg,"MERC, a | _x000C_",MERC a  _x000C_,1,1
863,7a3f28b0-34e8-4f24-8e61-0412a94eb59e.jpg,| ERATOR ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ _x000C_, ERATOR ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ _x000C_,1,1
865,7a9052da-b2a5-409c-ab82-741ddae877d9.jpg,"В EE"" _ Os ; A3snenne ОРИОН YOKO NAK 36C- ee ae.) _x000C_",В EE  Os  A3snenne ОРИОН YOKO NAK 36C ee ae. _x000C_,1,1
866,7ae0b560-7199-4fda-bd8f-99b8539c7bc8.jpg,|— АБХАЗИЯ ` ино АПСНЫ 0.75л —— wcnoe полусладкое ординарное 5 3 9 99 _x000C_, АБХАЗИЯ  ино АПСНЫ 0.75л  wcnoe полусладкое ординарное 5 3 9 99 _x000C_,1,1
869,7bf67ace-ceca-42f0-a639-ee2aee2d2f15.jpg,| ЧЕРНОГОЛОВКд НАПИТОК АЮШЕС rag Эл ] _x000C_, ЧЕРНОГОЛОВКд НАПИТОК АЮШЕС rag Эл  _x000C_,1,1
872,7c97d35a-3f50-4590-9db3-bcca7f15d702.jpg,ЧиПпсы . ' — : WAYS KPAS 140/46 or _x000C_,ЧиПпсы .    WAYS KPAS 14046 or _x000C_,1,1
875,7cfc9e65-efce-49e1-87ab-79a48d1dc3d4.jpg,"ВИНО АПСНЫ КРАСНОЕ П/СЛ 0,75Л 569° _x000C_",ВИНО АПСНЫ КРАСНОЕ ПСЛ 075Л 569 _x000C_,1,1
877,7d1f2201-dcc1-4a2a-86f3-09e19c3135ad.jpg,"_ a . т DRIVE ME ЭНЕРГЕТ НАПИТОК Б/ АЛК aI Os |b! 0,44 9Л _x000C_", a . т DRIVE ME ЭНЕРГЕТ НАПИТОК Б АЛК aI Os b 044 9Л _x000C_,1,1
881,7da315e6-6a06-4b37-a1f7-9ece1bc330d1.jpg,"ИИИ ба сквит Орион 4607084351385 doko Пай 12 шт 100365576"" 360r. CON 25 1 2/1) й ра _x000C_",ИИИ ба сквит Орион 4607084351385 doko Пай 12 шт 100365576 360r. CON 25 1 21 й ра _x000C_,1,1
882,7da96805-3fbd-40c1-abe6-2be2b55dcb3b.jpg,"| | Вино ординазное | | Апсны крас1н1 6 30 n ankoe - 0 4607052021449 70000136634 cf 6 0,75n. _x000C_",  Вино ординазное   Апсны крас1н1 6 30 n ankoe  0 4607052021449 70000136634 cf 6 075n. _x000C_,1,1
884,7e0b694c-2b86-476c-9e58-ebc8a0210d64.jpg,BHHO АПСНЫ КРАСНОЕ N/CA 0.75/ Sloe _x000C_,BHHO АПСНЫ КРАСНОЕ NCA 0.75 Sloe _x000C_,1,1
886,7e31d08e-3c97-4252-ac7b-c1328ecf3430.jpg,CHOCO | OC 1 Vi PTEYEHbE BUCKBUT с KOKOCOM _а @ ов в “. _x000C_,CHOCO  OC 1 Vi PTEYEHbE BUCKBUT с KOKOCOM а  ов в . _x000C_,1,1
888,7e4dfafe-bd1f-41a5-a5f8-bd1b232c220a.jpg,"НАПИТОК МАЯТ!! BIANCO soe nae БЕЛЫЙ СЛАДКИЙ 0,5Л mation (ИТАЛИЯ) _ _x000C_",НАПИТОК МАЯТ BIANCO soe nae БЕЛЫЙ СЛАДКИЙ 05Л mation ИТАЛИЯ  _x000C_,1,1
890,7e5dc302-1dd0-4c0e-8d58-39f754b54cf9.jpg,"`° ПИВО СТАРЫЙ МЕЛЬНИК ИЗ ° БОЧ.МЯГК.СВЕТ.4,3% С/Б 0,45/1 _x000C_", ПИВО СТАРЫЙ МЕЛЬНИК ИЗ  БОЧ.МЯГК.СВЕТ.43 СБ 0451 _x000C_,1,1
892,7eafa664-ba74-4991-aa14-1b0d0037d011.jpg,"ВИНО АПСНЫ КРАСНОЕ П/СЛ 0,757 569° _x000C_",ВИНО АПСНЫ КРАСНОЕ ПСЛ 0757 569 _x000C_,1,1
893,7ed6deb7-296a-4d59-859b-ad829c8b208c.jpg,"Наситок ADRENALINE RUSH 0,449n 7 _x000C_",Наситок ADRENALINE RUSH 0449n 7 _x000C_,1,1
897,7f4da3d9-99ed-42be-a441-f24b7e9dbf84.jpg,ЬЗМЖ CMETAHA ; ПРОСТОКВАШИНО 15% ПуСТ 300Г . _x000C_,ЬЗМЖ CMETAHA  ПРОСТОКВАШИНО 15 ПуСТ 300Г . _x000C_,1,1
898,7f6e5615-11d7-4ec4-8ec0-5a1bab13c710.jpg,"| TOF FIFEE KON@ETH, WOKONAQHbIE 1251 _x000C_", TOF FIFEE KONETH WOKONAQHbIE 1251 _x000C_,1,1
899,7f84c48f-552c-429a-8c2a-6107bcbc8958.jpg,". SDK КЕФИР ПРОСТОКВАШИНО ` 2,5% П/Б 930г ' : р” ww СЧЧ _x000C_",. SDK КЕФИР ПРОСТОКВАШИНО  25 ПБ 930г   р ww СЧЧ _x000C_,1,1
902,7faa367d-d3a6-49f1-a3ed-d33889672eec.jpg,"EEE S'S Oe Пиво СТАРЫЙ МЕЛЬНИК 0 45n rc ee Co | Raye, В1 4 ом _x000C_",EEE SS Oe Пиво СТАРЫЙ МЕЛЬНИК 0 45n rc ee Co  Raye В1 4 ом _x000C_,1,1
903,7fab9bc1-0370-4027-9c9a-d3c44490e4a0.jpg,"Напиток DRIVE МЕ 0,449n . | РИ LK лНАЛ TO ABNPyOul.6/anK.-~a3. _x000C_",Напиток DRIVE МЕ 0449n .  РИ LK лНАЛ TO ABNPyOul.6anK.a3. _x000C_,1,1
904,7fb09224-af2f-471c-a136-b1766b5fcd83.jpg,Se | Виски Вильям ЛОУСОНС 0.7n 40% | -_— _x000C_,Se  Виски Вильям ЛОУСОНС 0.7n 40   _x000C_,1,1
905,7fc6e890-1a60-4794-8f2e-bb5236992c17.jpg,"ВИНО АПСНЫ КРАСНОЕ П/ СЛ 0,75Л (АБХАЗИЯ) EBA ^^ _x000C_",ВИНО АПСНЫ КРАСНОЕ П СЛ 075Л АБХАЗИЯ EBA  _x000C_,1,1
908,807666f8-286c-40db-b818-255a4edd85ed.jpg,"БЗМЖ КЕФИР ХУТОРОК 2,5% n3T 900/930F ан 4a СС _x000C_",БЗМЖ КЕФИР ХУТОРОК 25 n3T 900930F ан 4a СС _x000C_,1,1
912,81a22ba3-9420-46ce-8510-b55bc0c5de74.jpg,' Набор MERC! ‘пОоколаодным 250>- | _x000C_, Набор MERC пОоколаодным 250  _x000C_,1,1
914,822b3b07-71f0-4dd0-9a43-ca30ea7a5cd8.jpg,"Волааллалоааааалаллолоаоонаею — СТАРЫЙ МЕЛЬНИК HS Р“ОНКА ПИВО CBKT Mar NACT4,3%0, 46 СТ/ BYT  _ an & a) hm _x000C_",Волааллалоааааалаллолоаоонаею  СТАРЫЙ МЕЛЬНИК HS РОНКА ПИВО CBKT Mar NACT430 46 СТ BYT   an  a hm _x000C_,1,1
916,8267104c-fa35-41f0-aee2-9ae1d7988aaf.jpg,ПРОСТОКВАШИНО ПЛа ‘%Едж 159% 300F ПЛ/ CT MONOYHOrO cre | _x000C_,ПРОСТОКВАШИНО ПЛа Едж 159 300F ПЛ CT MONOYHOrO cre  _x000C_,1,1
918,828a13fb-655e-416c-993a-90406de49181.jpg,БЗМЖ Кефир САРАФАНОВО | BES Se ae 930r _x000C_,БЗМЖ Кефир САРАФАНОВО  BES Se ae 930r _x000C_,1,1
925,835806ab-e7a7-4912-8a38-317dd1c01068.jpg,`Чипсь_|_|.А—У;ЁБ_г—… В : cor puce вкусом лобстера _x000C_,Чипсь.АУЁБг В  cor puce вкусом лобстера _x000C_,1,1
927,835be4da-6737-4bb4-9bf3-785fb8b1dee4.jpg,-—Б МЖ-СМЕТАНА — —- —- ВЕ ПРОСТОКВАШИНО 15% П/СТ 300г Bae Mm OLY : _x000C_,Б МЖСМЕТАНА    ВЕ ПРОСТОКВАШИНО 15 ПСТ 300г Bae Mm OLY  _x000C_,1,1
928,8375a4f7-11c2-49df-8069-27dbe4ff8672.jpg,— | TOFFIFEE КОНФЕ-' - _x000C_,  TOFFIFEE КОНФЕ  _x000C_,1,1
931,83bd29e4-b558-4895-95a2-c51402de5525.jpg,\ Keep Село Зеленое | a> “ч п; 6 9301. Ммлком . ЗМ ж мАУ * NAL BOS _x000C_, Keep Село Зеленое  a ч п 6 9301. Ммлком . ЗМ ж мАУ  NAL BOS _x000C_,1,1
932,83c3aebf-4984-4985-993e-5f79882f2c51.jpg,Чипсы LAYS 225r a _x000C_,Чипсы LAYS 225r a _x000C_,1,1
936,84df8af4-3fad-42ef-9f3a-83c29e223c54.jpg,EEE “SO | ere! КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ _x000C_,EEE SO  ere КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ _x000C_,1,1
942,86046b74-9d31-4030-8cf5-35703886706a.jpg,' TOFFIFEE КОНФЕТЫ ШОКОЛАДНЫЕ 1291 | | _x000C_, TOFFIFEE КОНФЕТЫ ШОКОЛАДНЫЕ 1291   _x000C_,1,1
946,86aafe6b-6a1c-4e3e-ab53-7a9a53c302a9.jpg,Somes — НАБОР ЦИОКОЛАДНОМ пг OME MEPCH МОЛОЧНЫЙ 250г | КЛУБ ДРУЗЕЙ „ее 5092° °  T ш ш _x000C_,Somes  НАБОР ЦИОКОЛАДНОМ пг OME MEPCH МОЛОЧНЫЙ 250г  КЛУБ ДРУЗЕЙ ее 5092   T ш ш _x000C_,1,1
948,870f3bd0-4515-49bd-b513-ead28e038b0d.jpg,EUS ee : Чипсы LAYS 140г Г _x000C_,EUS ee  Чипсы LAYS 140г Г _x000C_,1,1
953,87dff9d6-08d8-4825-9426-176b713ef3a0.jpg,і ёОБРЬіИ НАПИТОК KONA B/ А с/ глл ПЛИ | _x000C_, ёОБРЬИ НАПИТОК KONA B А с глл ПЛИ  _x000C_,1,1
958,889f014f-ef2e-4dbb-864d-f8176713f369.jpg,"ЧЕ ч о- _-;… НАП.Б/А ЭНЕРГ.ДРАЙВ МИ ОРИДЖИНАЛ ГАЗ.Ж/Б 0,449Л _x000C_",ЧЕ ч о  НАП.БА ЭНЕРГ.ДРАЙВ МИ ОРИДЖИНАЛ ГАЗ.ЖБ 0449Л _x000C_,1,1
959,88d7cf25-b5f3-46ee-a041-c87e399f3276.jpg,- Печенье LOTTE 4Okonan - 336r 623 Cunnan | 20 aad « ъ Фа ов _x000C_, Печенье LOTTE 4Okonan  336r 623 Cunnan  20 aad  ъ Фа ов _x000C_,1,1
961,88e1b4ee-6a09-4f7d-98e1-33f89eca52a9.jpg,| ПЕЧЕНЬЕ ПРОСЛ.ГЛАЗИРОВАННОЕ : MOTTE ЧОКОПАЙ 336г ? «в з Bae С Г _x000C_, ПЕЧЕНЬЕ ПРОСЛ.ГЛАЗИРОВАННОЕ  MOTTE ЧОКОПАЙ 336г  в з Bae С Г _x000C_,1,1
964,8979071a-2669-4cda-92fa-760153463cd6.jpg,_ TOFF:FEE ДОНФЕТЬ! YOKC AGH SIE “TET | _x000C_, TOFFFEE ДОНФЕТЬ YOKC AGH SIE TET  _x000C_,1,1
974,8ad29f12-349f-4dca-bdc4-16e5b63b21e4.jpg,|ВИСКИ ВИЛЬЯМ AOYCOHC 0.74 | 40's: _x000C_,ВИСКИ ВИЛЬЯМ AOYCOHC 0.74  40s _x000C_,1,1
975,8afb3a47-38d5-4216-8aaa-f27dc6bf79a9.jpg,"ee — | HANNTOR B/A SHEPY. —- АДРЕНАЛИН РАШ Ж/Б 0,449л : « % аь — = _x000C_",ee   HANNTOR BA SHEPY.  АДРЕНАЛИН РАШ ЖБ 0449л    аь   _x000C_,1,1
976,8b09aa8a-714d-4173-9b63-2f81b8c225e1.jpg,BUHIO ALICH bol KPACHOF ncn 0.75N 6690 | _x000C_,BUHIO ALICH bol KPACHOF ncn 0.75N 6690  _x000C_,1,1
979,8bdcab5b-712b-446a-b0f7-190fb808bfe0.jpg,-- — „ оевщичрерчичичЕнинннНнН БЗМЖ СМЕТАНА : | npOCTOKBAWUHO 15% П/СТ 300г : _x000C_,   оевщичрерчичичЕнинннНнН БЗМЖ СМЕТАНА   npOCTOKBAWUHO 15 ПСТ 300г  _x000C_,1,1
981,8c0b052e-ec45-4e5b-979b-8361d07943ac.jpg,| САХАР-ПЕСОК БЕЛЫЙ | ФАСОВАННЫЙ 1KF FOCT _x000C_, САХАРПЕСОК БЕЛЫЙ  ФАСОВАННЫЙ 1KF FOCT _x000C_,1,1
