file_name,text,text_clean,feature
af636622-8902-4340-a172-465ef2a80f3d.jpg,' Презервативы С INTEX sa OU Tb epg _x000C_, презервативы с intex sa ou tb epg  x000c ,0
9251bad1-df28-45e6-b12c-b58858c80f4f.jpg,SIMMM Сметзно = ПРОСТОКВАШИНО ЗО0г а ‚ 20% _x000C_,simmm сметзно  простоквашино зо0г а  20  x000c ,1
4d56765c-704f-4efa-88e9-e4329741ec6d.jpg,СУХАРИКИ ХРУСТЕАМ В ACC.40r | _x000C_,сухарики хрустеам в acc 40r   x000c ,0
b5b57c4f-6f1c-4e1d-8894-e8a4f5f096db.jpg,° 9В BEPMYT MAPTHHH BbAHKO БЕЛЫЙ СЛАДКИЙ 15% 05/1 69970 | _x000C_, 9в bepmyt mapthhh bbahko белыи сладкии 15 051 69970   x000c ,1
f453dd10-099a-4fbf-ad13-233528fae822.jpg,"СТАРЫЙ МЕЛЬНИК ИЗ 7ОЧОНКА ПИВО CBET МЯГ MACT4,3%0,45/1 CT/ БУТ _x000C_",старыи мельник из 7очонка пиво cbet мяг mact430451 ct бут  x000c ,1
00dfd9e2-2203-4eda-bc55-81cf2beacad0.jpg,Виски ВИЛЬЯМ лО)'СОНС 0.77 _x000C_,виски вильям лосонс 0 77  x000c ,1
af57564f-6df2-4616-a1cf-119507bd1f69.jpg,BOO ML НАРЕЗНОЙ /С Hap. 400T КОЛОМЕНСКОЕ _x000C_,boo ml нарезнои с hap  400t коломенское  x000c ,0
03842489-9472-4925-ac17-884a6b0d62f3.jpg,— — 2p WE Cresent Xe. ` B3M)K ТВОРОГ САВУШКИН 9% КЛИНОК 200F/180F _x000C_,  2p we cresent xe   b3mk творог савушкин 9 клинок 200f180f  x000c ,0
01569524-eae9-4f8f-b06e-81ca6f4f2eff.jpg,. - - | Bona СВЯТОЙ ИСТОЧНИК 15n _x000C_,     bona святои источник 15n  x000c ,1
e063056a-f14a-4125-a8ce-ec37c902d206.jpg,1 ПЕЧЕНЬЕ ОРЕО ocr I em | _x000C_,1 печенье орео ocr i em   x000c ,0
4a2ab1e0-d887-44c9-9927-e141ab36d98c.jpg,WOK.BATOHYMK SNICKERS SUPER 80/95 ==е ae AO _x000C_,wok batohymk snickers super 8095 е ae ao  x000c ,1
3e70c367-16da-4eb0-a6bf-b9907182041b.jpg,Пиво БА.ЛТИКА КРЕПКОЕ NEO 0.457 62eT ж Seq _x000C_,пиво ба лтика крепкое neo 0 457 62et ж seq  x000c ,0
4a1f1cac-e3e7-4778-8492-689c2925f7ce.jpg,"ADRENALINE RUSH НАПИТОК ЭНЕРГЕТИЧЕСКИМ ГАЗ 0,449"" | _x000C_",adrenaline rush напиток энергетическим газ 0449   x000c ,1
33baa5cf-9c4b-4139-80ff-d33f9a62b1dc.jpg,молочный С ОРЕО 90/95Г 9999 am maa: _x000C_,молочныи с орео 9095г 9999 am maa  x000c ,0
18137d53-1ac7-423a-8636-8efc62d236df.jpg,Напиток ДОБРЬЫЙ КОЛА TT # _x000C_,напиток добрьыи кола tt   x000c ,1
b6809e8c-250d-4ddf-b550-00f57fae3028.jpg,"конЬяК 30 5 NET 40-42% 0,5Л (УРАЛАЛКО) :6 _x000C_",коньяк 30 5 net 4042 05л уралалко 6  x000c ,0
266fa95d-01d2-4e76-b965-efaaabe5db55.jpg,Й_—__ Чипсы LAYS 225г ' | _x000C_,и чипсы lays 225г    x000c ,1
84df8af4-3fad-42ef-9f3a-83c29e223c54.jpg,EEE “SO | ere! КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ _x000C_,eee so  ere конфеты шоколадные ассорти  x000c ,1
e87e36e3-d05d-41c4-a3f6-4aa83dd65e22.jpg,LV qJuac ВЕЛКОПОПОВИЦ.КОЗЕЛ 0.45 il _x000C_,lv qjuac велкопоповиц козел 0 45 il  x000c ,0
c85436b0-e1a3-4879-9f65-e55296b1e0c1.jpg,ЧЕРНОГО:'ТОВКА HANWTOK ДЮШЕС - 43 ст — °& @&& & _x000C_,черноготовка hanwtok дюшес  43 ст      x000c ,1
02dce884-c16e-43e3-b12d-00eaa99cf16a.jpg,————=————  t—™ лапиток МАРТИНИ ч io bbAHKO 0О 5л _x000C_,  t лапиток мартини ч io bbahko 0о 5л  x000c ,1
a543872f-3e2a-46b1-811d-6dee9a97ab27.jpg,"Напиток DRIVE ME 0,449n OPM Lt НАЛ bo лзирующ.б air каа _x000C_",напиток drive me 0449n opm lt нал bo лзирующ б air каа  x000c ,1
b030408c-551c-49d5-afbd-2ae0832472e1.jpg,` оололололлолеоллллооооанн — Пюре ФРУТО-НЯНЯ яблочное 9Ф0г or АКЦИИ натуральное д/пит дет.р.в +4мес ‚63„ _x000C_, оололололлолеоллллооооанн  пюре фрутоняня яблочное 9ф0г or акции натуральное дпит дет р в 4мес 63  x000c ,0
41bf6087-b0c0-4a5d-8c74-df22f776a7d9.jpg,MERCI КОНФЕТЫ ШОКОЛАДНЫЕ АССОРТИ | _x000C_,merci конфеты шоколадные ассорти   x000c ,1
81791620-0002-48a8-a044-3e523c7c5960.jpg,"крупа УВЕЛКА ЭКСЛРА O07 ""| 1 oe roy ypu toe _x000C_",крупа увелка экслра o07  1 oe roy ypu toe  x000c ,0
ad336b5d-9782-418a-8780-6ed06e375b50.jpg,Водка ЦАРСКАЯ 0О.5л Unwe зочельочАв OR -hUlCcC leh hhc  lemlltemteml-—lt—“‘S—SL —_~_ ал _x000C_,водка царская 0о 5л unwe зочельочав or hulccc leh hhc  lemlltemtemlltssl  ал  x000c ,0
a0cdcb2d-0e24-4b17-b4a8-8d13b01fb7af.jpg,HALLS КАРАМЕЛЬ ЛЕДЕНЕЦ MED/ лимон 25г _x000C_,halls карамель леденец med лимон 25г  x000c ,0
38a1d630-a196-43c2-b2dd-fdc9f24220c4.jpg,"‚ Говядина ГЛАВПРОДУКТ 338r тушеная, высший сорт _x000C_", говядина главпродукт 338r тушеная высшии сорт  x000c ,0
c78365a4-c5be-4f1d-bff7-7ed6e81f48a5.jpg,дгоже SKITTLES ФРУКТЫ 38r _x000C_,дгоже skittles фрукты 38r  x000c ,0
6c54ffdf-ebe8-4418-8f80-89e1fb1cda05.jpg,а конфет Мерси Асооёд‹ шоколддкгсс 40440090119 К/У Г. то000021 308 Р ° сом ю) 6) ‚ . veto ay: 449 aves В ь4 _x000C_,а конфет мерси асооед шоколддкгсс 40440090119 ку г  то000021 308 р  сом ю 6    veto ay 449 aves в ь4  x000c ,1
8f5cfe94-69a9-41e4-b7f4-e52a9d9a3117.jpg,"' ""\Мб ЧИПСЫ КАРТОФ CMETAHA SHE ) _x000C_", мб чипсы картоф cmetaha she   x000c ,1
ca6eac7d-d23e-45c4-86fd-754f1e6613a8.jpg,° КРАБ. ПАЛОЧКИ ИМИТАЦИЯ —- ` ОХЛ.В/У 200Г РУССКОЕ MG «в a . б о — _x000C_, краб  палочки имитация   охл ву 200г русское mg в a   б о   x000c ,0
12005d6d-86d9-4536-9e27-26946452d84e.jpg,БЗМЖ CMETAHA ПРОСТОКВАШИНО 20% П/СТ 3097 aA Fe Ра СОС _x000C_,бзмж cmetaha простоквашино 20 пст 3097 aa fe ра сос  x000c ,1
5a099b01-a056-45d0-9cca-5c4af206b87d.jpg,"Водка ПЯТЬ ОЗЕР 0.77, -- 40% В « рн _x000C_",водка пять озер 0 77  40 в  рн  x000c ,0
927f5878-e842-43b2-abce-01befa136223.jpg,"©oxap-noco, Caxap SOnti ts Tr i _x000C_",oxapnoco caxap sonti ts tr i  x000c ,1
e60f2de8-df1d-496c-9e1c-69fb2f4fb24f.jpg,"КВАС ЛИДСКИЙ ХЛЕБНЫЙ п/Б ` 1,5Л «& „& ыы av a _x000C_",квас лидскии хлебныи пб  15л   ыы av a  x000c ,1
0f07dda2-1bcd-4cb5-aa8c-32ce82d10bee.jpg,"Комьяк зОолоОтоЙ РЕЗЕРВ № ©0.25л ‹ ""0 # eh “ч _x000C_",комьяк зоолоотои резерв  0 25л  0  eh ч  x000c ,0
570dd139-daba-490e-891a-00ee7c965c64.jpg,"о— __ Нап.КРОНЕНБУРГ 1664 БЛАНК 0.459 ' QAOCMaAT HQ CCH гЭ л ANA, са _x000C_",о  нап кроненбург 1664 бланк 0 459  qaocmaat hq cch гэ л ana са  x000c ,0
d04ba336-f5b4-4d23-a995-1902924b2c8e.jpg,Honmrox Аперитыв АПЕРОЛЬ О.?л ' _x000C_,honmrox аперитыв апероль о л   x000c ,0
e8d8d981-077a-4cac-a901-884fe277e6d2.jpg,"›{ БЗМЖ Йогурт ЧУДО 260, ' і ТОМ оо В. ЯН 19 | Ia] ‚ _x000C_", бзмж иогурт чудо 260   том оо в  ян 19  ia   x000c ,0
e64f30d4-73df-40ca-a4fd-fa2b2092faa7.jpg,"ВОДКА ЧИСТЫЕ РОСы 40% 0,5/1 _x000C_",водка чистые росы 40 051  x000c ,0
a5a2408d-7d19-4a6f-b6c3-6ed4a6feb414.jpg,"ПИВО СТЕЛЛА АРТУА СВЕТЛОЕ : АЛК.5,0% С/Б 0,44/1 _x000C_",пиво стелла артуа светлое  алк 50 сб 0441  x000c ,0
a3d146ec-3d92-4d42-bc40-824e35e6fa65.jpg,| Boga СВЯТОЙ ИСТОЧНИК | 1.5n _x000C_, boga святои источник  1 5n  x000c ,1
64b287be-49cb-412e-894f-150e81712cd0.jpg,"@ ВНО АПСНЫ КРАСНОЕ ГУ СЛ 0,781 (АБХАЗИЯ) 549.99 _x000C_", вно апсны красное гу сл 0781 абхазия 549 99  x000c ,1
15847b8b-68c0-476b-ac85-cc6464be8e38.jpg,"1 Шоколадное яйцо — …ш…““""…“""… | Киндер дакси 188!'. _ 4008400230726 _x000C_",1 шоколадное яицо  ш  киндер дакси 188   4008400230726  x000c ,0
f64646ed-8af8-422e-a283-e1ebe9bd555c.jpg,"KINDER PINGUI ПИРОЖНОЕ 0,05 ur ПЛЕН/ УП { ФЕРРЕРО) _x000C_",kinder pingui пирожное 005 ur плен уп  ферреро  x000c ,0
494b323e-db66-4e38-8dcc-d5f99547530c.jpg,‚ mien НЕКТАР BIS oO ana * a 82 | _x000C_, mien нектар bis oo ana  a 82   x000c ,0
91a29dbe-4d61-4a01-ac68-acd329ea21c2.jpg,* ORION Изд.конд.СНОСО | 3 PIE 360г - RASPBERRY в гл E _x000C_, orion изд конд сносо  3 pie 360г  raspberry в гл e  x000c ,1
0de472ed-f096-4b10-895d-6d0cdf5b3be6.jpg,| ВОДКА ПЯТЬ ОЗЕР 40% 1/1 _x000C_, водка пять озер 40 11  x000c ,0
0ca2e419-7d32-4670-89e7-3948715dc2a3.jpg,"F DRIVE МЕ НАПИТОК ЭНЕРГЕТ С ОРИГИНАЛЬНЫЙ ГАЗ 0,449/1 _x000C_",f drive ме напиток энергет с оригинальныи газ 04491  x000c ,1
0603908b-9279-41b6-b7e5-faa6096dba40.jpg,'-' БЗМЖ КЕФИР ПРОСТОКВАШИНО ' ms fr гЭ OO FB _x000C_, бзмж кефир простоквашино  ms fr гэ oo fb  x000c ,1
7ae0b560-7199-4fda-bd8f-99b8539c7bc8.jpg,|— АБХАЗИЯ ` ино АПСНЫ 0.75л —— wcnoe полусладкое ординарное 5 3 9 99 _x000C_, абхазия  ино апсны 0 75л  wcnoe полусладкое ординарное 5 3 9 99  x000c ,1
e755788c-1d8e-4478-90e8-cfe25b4d00a3.jpg,"| Нагиток DRIVE МЕ 0,446, & AZT oe THAN TY ae ЗИМ , Ч ae _x000C_", нагиток drive ме 0446  azt oe than ty ae зим  ч ae  x000c ,1
f6f8d736-ec0b-42cf-9b70-141f880c3091.jpg,г ` Печенье LOTTE ЦОКОПАЙ _9Q”* 336r sur cunpsn eR TOM БАНАНА проспоентп №° _x000C_,г  печенье lotte цокопаи 9q 336r sur cunpsn er tom банана проспоентп   x000c ,1
4bb50c18-208e-4e30-8660-712638460edf.jpg,Водка ЧИСТЫЕ POCO! о55' 'іі _x000C_,водка чистые poco о55   x000c ,0
0114fd9e-d1d2-4852-ba29-a2774e0aca96.jpg,"all AN Kecbup 3,2% п “о 930r.  ч Casio Зеленое Милком 4600653111007 взМЖ  | 102387488 | T _x000C_",all an kecbup 32 п о 930r   ч casio зеленое милком 4600653111007 взмж   102387488  t  x000c ,1
e34c9890-4c0e-4a66-869e-6add87829fda.jpg,ВОДКА РУССКИЙ СТАНДАН ot. _x000C_,водка русскии стандан ot   x000c ,0
acfc3650-ace3-4c1f-814c-06e6f26d9a58.jpg,"— Пиво БАЛТИКА КЛАССИЧ.МЗЗ 0.45n ge SR, _x000C_", пиво балтика классич мзз 0 45n ge sr  x000c ,1
051ff00b-6b1a-47b3-982f-7acd144e9282.jpg,"°от0нчик SNICKERS SUPER 80- { at ae т› fk. , * 00 ° _x000C_",от0нчик snickers super 80  at ae т fk    00   x000c ,1
d3f96ddb-e20d-4173-967c-3111c52bc80a.jpg,° ОЛИВКИ БОНДЮЭЛЬ GES” КОСТОЧКИ Ж/Ь 300г | р” Bh Be У | _x000C_, оливки бондюэль ges косточки жь 300г  р bh be у   x000c ,0
b194914e-40ce-4dae-9d8a-30587d754b36.jpg,"ПИВО АМСТЕЛ . CB.AJIK.4,8% Ж/Б 0,43) _x000C_",пиво амстел   cb ajik 48 жб 043  x000c ,0
59ee5d94-d0ce-4977-a53c-5e62007cd3ea.jpg,° ЧАЙ АЗЕРЧАЙ 200Г БУКЕт — ° ЧЕРН БАЙХ КР/ЛИСТ | _x000C_, чаи азерчаи 200г букет   черн баих крлист   x000c ,0
26da9863-58d9-4406-8adf-654b65f5741d.jpg,"'Квас русский узОР 1,5 _x000C_",квас русскии узор 15  x000c ,1
904ba93f-b7c9-4224-8510-5428b960e748.jpg,| - Koo БАЛТИКА ‘ae 0.45) _x000C_,  koo балтика ae 0 45  x000c ,1
8267104c-fa35-41f0-aee2-9ae1d7988aaf.jpg,ПРОСТОКВАШИНО ПЛа ‘%Едж 159% 300F ПЛ/ CT MONOYHOrO cre | _x000C_,простоквашино пла едж 159 300f пл ct monoyhoro cre   x000c ,1
a893f02b-cf4c-4f1e-a5aa-c9cdaf46f3d0.jpg,` -— :’~CSI:~O CO | ЧЕРНОГОЛОВКА RANMTOK ТАРХУ - - АЗ 27 _x000C_,  csio co  черноголовка ranmtok тарху   аз 27  x000c ,1
72b05b20-31d1-4376-a98f-aa9032dc51d1.jpg,"| 5OTOnU, SNICKERS SUPER 8Or — чар Эке _x000C_", 5otonu snickers super 8or  чар эке  x000c ,1
399fef0f-32b5-4ebf-ad6a-97d9e399cb12.jpg,ШОК.БАТОНЧИК TWIX ЭКСТРА : 82Г Ee «ь га` т` _x000C_,шок батончик twix экстра  82г ee ь га т  x000c ,0
c8803e92-4ecf-4093-8a49-7b358b877a1d.jpg,° — ВОДКА ПЯТЬ O3EP 40% 0.7/N (ОМСКВИНПРОМ) : 12 _x000C_,  водка пять o3ep 40 0 7n омсквинпром  12  x000c ,0
17378af8-3bbd-449b-bd12-a89957ce09c0.jpg,KOHbaK TAPEMUIMHA KB 7 ner 40% O.5sn t (POCCHg) :6 \ — воза ав мА _x000C_,kohbak tapemuimha kb 7 ner 40 o 5sn t pocchg 6   воза ав ма  x000c ,0
175beda6-672c-4a5e-bba6-ed572c0367dc.jpg,sg 53MM Cmerana ПРОСТОКВАШИНО 300r }+. _x000C_,sg 53mm cmerana простоквашино 300r    x000c ,1
cb4031f1-32db-4d7d-bef4-30b77d55ab51.jpg,ъ Водка ПЕРЕПЕЛКА 0.2л _x000C_,ь водка перепелка 0 2л  x000c ,0
9f6a780d-2475-43c7-8f7a-cb7a443c6b3f.jpg,"ПИВНОЙ НАПИТОК 6/ANK a Mm =BUD/BAQ СВ.0,5% Ж/Б : i: _x000C_",пивнои напиток 6ank a mm budbaq св 05 жб  i  x000c ,0
af3ae593-8961-4b23-8ce7-9dd006137848.jpg,"КОНЬЯК СТАРЫЙ КЕНИГСБЕРГ АГОДА 40: , 0,1/1 199°° _x000C_",коньяк старыи кенигсберг агода 40  011 199  x000c ,0
8eab5830-b760-4f4d-bcb1-16ebd6d86fb0.jpg,"оЗМ ж Сметана | nPOCTOK BALIN 300, _x000C_",озм ж сметана  npoctok balin 300  x000c ,1
bb8c976c-3a02-4567-a9d8-8d71e7d80cd3.jpg,NCTA НЫ Водка Нектар колоска —  ИЩ МНМ не а локе 64 с/5 os 4627002950026 л.  100638141 Е -— _x000C_,ncta ны водка нектар колоска   ищ мнм не а локе 64 с5 os 4627002950026 л   100638141 е   x000c ,0
ea4f2d38-6f00-40f1-8b57-5bac0d45a06c.jpg,КОЛБАСА САЛЬЧИЧОН C/K ' НАР.100Г/120Г ЧМПЗ | | A= £0 _x000C_,колбаса сальчичон ck  нар 100г120г чмпз   a 0  x000c ,0
f68c208b-341f-4606-be20-58ab50abf443.jpg,"Б3ЗМЖ КЕФИР ПРОСТОКВАШИНО 2,5% П/Б 930r _x000C_",б3змж кефир простоквашино 25 пб 930r  x000c ,1
f5f4d360-1102-4074-9e06-9bfd59df8653.jpg,— Виски купажирои„ацньяи Фокс 4602488004402 ЭНА Догс 46 3 102369685 амО лд лК/ \ Т а. — | _x000C_, виски купажироиацньяи фокс 4602488004402 эна догс 46 3 102369685 амо лд лк  т а     x000c ,0
f4ae2a80-29fd-46f7-b9d2-f7e62adc94dd.jpg,Ma ВОдКА РУСский — Ш  СТАНДАРТ rong 30% OSH *  © 62 so | \ a _x000C_,ma водка русскии  ш  стандарт rong 30 osh    62 so   a  x000c ,0
09a572ee-44a3-461b-a559-992373252386.jpg,і '‹:'Ёэлптои ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ | _x000C_, еэлптои источник питьевая вода негаз   x000c ,1
f0762ed2-3d87-4705-a3ad-c827b945d3f8.jpg,« - ав ‹ @ _ СЕЗОН ГРУШД О. 4л a ! @Ю М п)› э° ‚ _x000C_,  ав    сезон грушд о  4л a  ю м п э   x000c ,0
f69ba313-cc54-4a0d-91ea-4b1ec584ca96.jpg,"бзмж СПИВКИ 10%, OPUOH EE Oly _x000C_",бзмж спивки 10 opuoh ee oly  x000c ,0
bec37425-b197-44f9-b1ad-ba998be7366c.jpg,"т ост ЧЕРРИ красные 250r "" _x000C_",т ост черри красные 250r   x000c ,0
b4ebd3e3-a059-4e43-845d-e6b8b3064cd7.jpg,ES | MERCI KON@ETS; WON OT ADM oE АССОРТИ _x000C_,es  merci konets won ot adm oe ассорти  x000c ,1
adc19d5c-bcd0-4ac0-8276-652effe01c72.jpg,"| =LASH UP ЭНЕРГЕТИЧЕСКИЙ НАПИТОК Б/ А ГАЗ 0,45Л _x000C_", lash up энергетическии напиток б а газ 045л  x000c ,0
3695cdfe-866c-4136-a2af-fd31923af5f2.jpg,— | ЯЙЦО КУРИНОЕ ДЕРЕВЕНСКОЕ Cl OWT _x000C_,  яицо куриное деревенское cl owt  x000c ,0
e89cbe91-8e40-488c-a3ab-dc5feacd73ca.jpg,ЧИПСЫ 1АУ`5 КРАБ Ё 140/150Г | _x000C_,чипсы 1ау5 краб е 140150г   x000c ,1
6c341b9c-be4a-41e1-a3a1-835209d7c8f3.jpg,HAN. ЧЕРНЫЙ ЧАЙ | ЛИМОН HEFA3.1/ _x000C_,han  черныи чаи  лимон hefa3 1  x000c ,0
b6d41412-5232-4f92-8d7f-13c944b0d905.jpg,_Ё'БЁЧ_ЁЙА KBAC НАСТОЯЩИЙ ФИЛЬТРОВАННЫЙ 15/1 -° _x000C_,ебечеиа kbac настоящии фильтрованныи 151   x000c ,1
02fca954-9c0d-4202-a434-d5c0dea93a2e.jpg,";_ KRONENB RG 1664 ROSE ПИВ HAN nw | МАЛИНА Hy Ф NACT 45% 0,45/1 _x000C_", kronenb rg 1664 rose пив han nw  малина hy ф nact 45 0451  x000c ,0
46173b33-dce8-4faa-91f4-2046569d07ba.jpg,HEINZ КЕТЧУП ЧЕСНОК И ПРЯНОСТИ 320г _x000C_,heinz кетчуп чеснок и пряности 320г  x000c ,1
807666f8-286c-40db-b818-255a4edd85ed.jpg,"БЗМЖ КЕФИР ХУТОРОК 2,5% n3T 900/930F ан 4a СС _x000C_",бзмж кефир хуторок 25 n3t 900930f ан 4a сс  x000c ,1
6465c517-e0dc-4410-b2d9-e587729729d2.jpg,"ЧАЙ АЗЕРЧАЙ BYKET uf PH. TOONAKy >, 200] Р < _x000C_",чаи азерчаи byket uf ph  toonaky  200 р   x000c ,0
62a86638-748c-42ba-8bdb-c5cacd7033df.jpg,"Пиво СТАРЬ И МЕЛЬНИК Ы 0.45n $13 Cr gern gy: AML, Oey aw, ee: _x000C_",пиво старь и мельник ы 0 45n 13 cr gern gy aml oey aw ee  x000c ,1
f4f60e3e-25fa-42e4-83b6-002b5229ccee.jpg,"ВИНО игр ПАМБРУСКО КА ди ВАЛЛЕБ ОЕ П/ СЛ 0,75/ (ИТАЛИЯ) a an аааа В VA _x000C_",вино игр памбруско ка ди валлеб ое п сл 075 италия a an аааа в va  x000c ,0
9459ad76-3e5d-41f9-bce8-25ea49699b5a.jpg,Еегрый НАПИТОК КОЛА Б/ АС/ г1л пл/ _x000C_,еегрыи напиток кола б ас г1л пл  x000c ,1
7a3f28b0-34e8-4f24-8e61-0412a94eb59e.jpg,| ERATOR ИСТОЧНИК ПИТЬЕВАЯ ВОДА НЕГАЗ _x000C_, erator источник питьевая вода негаз  x000c ,1
19f5949b-823a-443a-b605-e17b4085f834.jpg,"j Квас яхонт ТРАПЕЗНЫЙ „) 1,35л -30 Maer фил tay БЕЗ CkunKy | р” < _x000C_",j квас яхонт трапезныи  135л 30 maer фил tay без ckunky  р   x000c ,1
bad21295-a14f-4b62-9f60-ea6b61c9cf9f.jpg,ПЕЧЕНЬ ТРЕСКИ ПО: МУРМАНСКИ BK Ж/Б 185! 42Q°% _x000C_,печень трески по мурмански bk жб 185 42q  x000c ,0
f39d1b71-c0dc-4e6d-9138-32d635e255df.jpg,"з ж Сыр виОлд АССОРТИ 0, № ‚4’/\/ bigqi., В/ ,. Е „,‚п,_,„‚_ оЕ _x000C_",з ж сыр виолд ассорти 0  4 bigqi  в   е п ое  x000c ,0
70e20602-299f-4015-be27-392be1808354.jpg,ааы LAYS 14Ог al _x000C_,ааы lays 14ог al  x000c ,1
99db6f81-174c-454d-adc4-0191a7951046.jpg,ппллллалоллллллололллооло — ‚Водка ЗИМНЯЯ ДЕРЕВЕНЬКА 0.25n ' ' НА СОЛОДОВОМ СПИРТЕ АЛЬФА 40% \ _x000C_,ппллллалоллллллололллооло  водка зимняя деревенька 0 25n   на солодовом спирте альфа 40   x000c ,0
6750d05e-ffbe-42bb-bc12-4d3dad2511ec.jpg,"ПИВНОЙ HANUTOK B/ANK 7 RUSSIAN CR Q 5y Ж/Б 0,45 —-69°° _x000C_",пивнои hanutok bank 7 russian cr q 5y жб 045 69  x000c ,0
e4afb4a9-a120-4795-ad53-dce8ecdfbcce.jpg,ТС2 САХАР- ПЕСОК гвпый В Ш' КРИСТАЛЛИЧЕСКИЙ ФАС Kr _x000C_,тс2 сахар песок гвпыи в ш кристаллическии фас kr  x000c ,1
68a68e24-3e2c-488b-9b67-5798787aa9ee.jpg,ПЮРЕ КАРТОФ.РОЛЛТОН СУХОЕ С СУХАРИКАМИ 40r _x000C_,пюре картоф роллтон сухое с сухариками 40r  x000c ,0
52ea6c59-4391-4dff-b645-9ad74dc8cda0.jpg,TOFFIFER КОНФЕТЫ ШОКОЛАДНЫЕ 1257 _x000C_,toffifer конфеты шоколадные 1257  x000c ,1
4128e84c-a17c-454f-8032-c10ba2d1a27a.jpg,"|"" LEMONGRASS 0 45 ГО] _x000C_", lemongrass 0 45 го  x000c ,0
058a392c-e725-49ae-a7f8-f9e71a38c5af.jpg,Напиток Черноголовка Байкал 2л _x000C_,напиток черноголовка баикал 2л  x000c ,1
12bdc8b0-03bb-4263-9925-eb357ea45adb.jpg,— ААТОМК DRIVE ME 0 449n | _x000C_, аатомк drive me 0 449n   x000c ,1
f0635642-1a7d-4340-be8e-406beb6b9c1d.jpg,а55 о55 АМОТЕЛ ПРЕМИУМ 0.43n if “VATCEMEP св 4.8% m/6 _x000C_,а55 о55 амотел премиум 0 43n if vatcemep св 4 8 m6  x000c ,0
a66c2299-d757-4954-872b-72750cf3021e.jpg,| Meso БАЛТИКА КРЕПКОЕ М9 0.45 lf _x000C_, meso балтика крепкое м9 0 45 lf  x000c ,0
31b02448-f108-4924-bd79-8c7aae0e6242.jpg,"Чипсы :'рто‹гепьиьпе gi 4680388050535 Gera а зелень п 101436575 ° SNACKS 15 201) , _x000C_",чипсы ртогепьиьпе gi 4680388050535 gera а зелень п 101436575  snacks 15 201   x000c ,1
201ef1ca-e705-4c22-a6f1-7e437e822936.jpg,a AEDT AR БОЧКА 1 Sn _x000C_,a aedt ar бочка 1 sn  x000c ,1
95aeea43-55ae-4d50-a4b5-aec05d9a399e.jpg,БЗМЖ СЫР ПЛ.НОСН!АМО ЧИЗБУРГЕР 45% ТОСТЫ 150г 119° _x000C_,бзмж сыр пл носнамо чизбургер 45 тосты 150г 119  x000c ,0
0d8d4291-ea13-4dab-8e81-7083860908b9.jpg,Пиво FAXE PREMIUM 0.45n В _x000C_,пиво faxe premium 0 45n в  x000c ,0
2ed7d73a-815b-477e-9e15-5baf1356950e.jpg,….Ь‹*…_—'___'_'—__ ICH COK ЯБЛОЧНЫЙ 1/ _x000C_, ь ich cok яблочныи 1  x000c ,0
1e16ac9d-2ff8-4dba-b943-c40a8d0c28ff.jpg,"СОК ДАРЫ КУБАНИ ABNOKO. ** ГРУША 0,2Л > ah Kr | _x000C_",сок дары кубани abnoko   груша 02л  ah kr   x000c ,0
b200282d-ce79-4a7f-b533-18d0cb625f55.jpg,Бренди ТОРРЕС 10 ГРАН O Sn  р —_ PO ЗЕ Рел sam _x000C_,бренди торрес 10 гран o sn  р  po зе рел sam  x000c ,0
34de7166-7dff-46f5-af75-8650d6bcc29d.jpg,a — ` ЧЕРНОГОЛОВКА НАПИТОК ДЮШЕС ГАЗ2Л .. _x000C_,a   черноголовка напиток дюшес газ2л     x000c ,1
492f94ba-4c7e-4577-bf43-1d210a8dab16.jpg,"ПИВ.НАПИТОК ЭССА ДЫНЯ И КЛУБНИКА 6,5% С/Б 0,4Л } AY _x000C_",пив напиток эсса дыня и клубника 65 сб 04л  ay  x000c ,0
fe3741fc-c28d-45bb-8d49-3d2778b153c3.jpg,Вино АПСНЫ ©О.75л !‘ _x000C_,вино апсны о 75л   x000c ,1
56f1c243-cd87-4239-af59-5681b5623922.jpg,БМА%РАВШЗ БАТОНЧИК COCO KOKOC ГЛАЗИРОВАННЫЙ 40F _x000C_,бмаравшз батончик coco kokoc глазированныи 40f  x000c ,0
c201e079-4a3e-4fd7-b882-7c2afcc58c03.jpg,"SSSI Пиво БОЧКАРЕВ ЖИВ.РОЗЛИВ 0.43л COOrAne erm, fa _x000C_",sssi пиво бочкарев жив розлив 0 43л coorane erm fa  x000c ,0
08c78c3c-1834-4221-b12e-3cfcfec19dbb.jpg,ПИВО БАЛТИКА №3 КЛАССИЧЕСК. СВ.АЛК.4.8% Ж/Б 0.45Л _x000C_,пиво балтика 3 классическ  св алк 4 8 жб 0 45л  x000c ,1
994a316c-087f-40a3-a0af-82f2c3a5a8bd.jpg,"НАСТОЙКА ГОРЬКАЯ ТРИ СТАРИКА 0,25/1 a # 6 СОЛ _x000C_",настоика горькая три старика 0251 a  6 сол  x000c ,0
c52abefb-d7c9-4a50-bd82-459900f6ea27.jpg,Пирожное КИНДЕР 28г '] иии бр и _x000C_,пирожное киндер 28г  иии бр и  x000c ,0
